id,name,name_en,name_yo,amenity,building,healthcare,healthcare_speciality,operator_type,capacity_persons,addr_full,addr_city,source,adm0_pcode,adm0_name,adm1_pcode,adm1_name,adm2_pcode,adm2_name,adm3_pcode,adm3_name,adm4_pcode,adm4_name,name_latin,geometry_type,longitude,latitude
way/795158965,Dembori Maternity,,,hospital,,hospital,,public,,"Badara, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Dembori Maternity,Polygon,10.313953557142858,10.280286657142858
way/795161418,Kumbi Dispensary,,,hospital,,hospital,,public,,"Badara, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Kumbi Dispensary,Polygon,10.286773399999998,10.30219664
way/841933380,wuro halde health post,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,wuro halde health post,Polygon,10.30299276,10.29926734
way/841934722,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,,Polygon,10.302857159999999,10.2992377
way/841939957,wuro harde health post,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,wuro harde health post,Polygon,10.30313764,10.299136319999999
way/795161514,Kurwala Kamfani Dispensary,,,hospital,,hospital,,public,,"Galambi, Bauchi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005002,Bauchi,,,,,Kurwala Kamfani Dispensary,Polygon,10.20408256,10.2495765
node/7854757937,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,,Point,10.3528083,10.3525677
way/794687218,Badara Health Clinic,,,hospital,,hospital,,public,,"Badara, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Badara Health Clinic,Polygon,10.360400566666666,10.3485358
way/794694440,Feltum Dispensary,,,hospital,,hospital,,public,,"Wanka, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Feltum Dispensary,Polygon,10.384570980000001,10.36206544
way/794695385,School Clinic Geska,,,hospital,,hospital,,public,,"Wanka, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,School Clinic Geska,Polygon,10.39894378,10.3947175
way/794694686,General Hospital Kirfi,,,hospital,,hospital,,public,,"Wanka, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,General Hospital Kirfi,Polygon,10.403239939999999,10.39336118
way/794695026,Kirfin Sama Dispensary,,,hospital,,hospital,,public,,"Kirfi, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Kirfin Sama Dispensary,Polygon,10.420622,10.40747052
way/794694319,Beni Health Clinic,,,hospital,,hospital,,public,,"Beni, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Beni Health Clinic,Polygon,10.39732432,10.462314280000001
way/794696421,Wanka Health Clinic,,,hospital,,hospital,,public,,"Wanka, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Wanka Health Clinic,Polygon,10.43158366,10.45053144
way/795148905,Kaloma Maternity,,,hospital,,hospital,,public,,"Kwagal, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Kaloma Maternity,Polygon,10.4338154,10.29064515
way/795160958,Gwaram General Hospital,,,hospital,,hospital,,public,,"Alkaleri East, Alkaleri, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005001,Alkaleri,,,,,Gwaram General Hospital,Polygon,10.338828499999998,10.27111075
way/795149616,Bartak Health Post,,,hospital,,hospital,,public,,"Alkaleri East, Alkaleri, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005001,Alkaleri,,,,,Bartak Health Post,Polygon,10.33547282,10.26875596
node/3081661793,Maimadi Health Center,,,hospital,,,,public,,"Alkaleri East, Alkaleri, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005001,Alkaleri,,,,,Maimadi Health Center,Point,10.334689,10.271841
node/3081661785,Bojos Dispensary,,,hospital,,,,public,,"Alkaleri East, Alkaleri, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005001,Alkaleri,,,,,Bojos Dispensary,Point,10.3329598,10.2713632
way/795149273,Alkaleri Town Maternity,,,hospital,,hospital,,public,,"Alkaleri West, Alkaleri, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005001,Alkaleri,,,,,Alkaleri Town Maternity,Polygon,10.330015459999998,10.268269
way/795162450,Pali Health Center,,,hospital,,hospital,,public,,"Alkaleri East, Alkaleri, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005001,Alkaleri,,,,,Pali Health Center,Polygon,10.34000592,10.27276554
node/3081661794,Mari-ari Health Center,,,hospital,,,,public,,"Alkaleri East, Alkaleri, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005001,Alkaleri,,,,,Mari-ari Health Center,Point,10.3417321,10.2724877
way/795146881,Garin Sale Maimaciji Health Center,,,hospital,,hospital,,public,,"Bara, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Garin Sale Maimaciji Health Center,Polygon,10.66887152,10.26512544
way/795142629,Sharfuri Maternal Clinic,,,hospital,,hospital,,public,,"Kwagal, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Sharfuri Maternal Clinic,Polygon,10.56930636,10.31616582
way/303958183,Kwagal Maternity,,,hospital,,hospital,,public,,"Kwagal, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Kwagal Maternity,Polygon,10.58898106,10.287996459999999
way/794697589,Health Center Tubule,,,hospital,,hospital,,public,,"Tubule, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Health Center Tubule,Polygon,10.669396820000001,10.4597054
way/795141205,Kalajanga Dispensary Clinic,,,hospital,,hospital,,public,,"Bara, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Kalajanga Dispensary Clinic,Polygon,10.63661364,10.32838026
way/303750720,Tashan Turmi Maternity,,,hospital,hospital,hospital,,public,,"Bara, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Tashan Turmi Maternity,Polygon,10.75597746153846,10.362677715384617
way/795143177,Bani Maternity,,,hospital,,hospital,,public,,"Lariski, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Bani Maternity,Polygon,10.782484799999999,10.37453496
way/795143747,Lomin Fulani Maternity,,,hospital,,hospital,,public,,"Lariski, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Lomin Fulani Maternity,Polygon,10.793805,10.406359
way/795143361,Bara Health Center,,,hospital,,hospital,,public,,"Bara, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Bara Health Center,Polygon,10.725326687499997,10.3711505375
node/7326206586,Primary Health Care Kwadom,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG016,Gombe,NG016011,Yamaltu/Deba,,,,,Primary Health Care Kwadom,Point,11.2877361,10.2766414
way/914860487,DEBA SPECIALIST HOSPITAL,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG016,Gombe,NG016011,Yamaltu/Deba,,,,,DEBA SPECIALIST HOSPITAL,Polygon,11.38320215,10.2239642
way/913678651,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG016,Gombe,NG016011,Yamaltu/Deba,,,,,,Polygon,11.47203892,10.17634872
node/3459909004,Jara Gol Eyn Clinic,,,doctors,,,,private,,"Jara Gol, Jara Gol, Bayo, BO",,,NGA,Nigeria,NG008,Borno,NG008004,Bayo,,,,,Jara Gol Eyn Clinic,Point,11.6240207,10.2255785
node/3459908996,Comprehensive Health Centre,,,doctors,,,,unknown,,"Jaragol, Jaragol, Bayo, BO",,,NGA,Nigeria,NG008,Borno,NG008004,Bayo,,,,,Comprehensive Health Centre,Point,11.6201172,10.2249146
node/3459909006,Korko Dispensary,,,doctors,,,,public,,"Korko, Jara Gol, Bayo, BO",,,NGA,Nigeria,NG008,Borno,NG008004,Bayo,,,,,Korko Dispensary,Point,11.6036248,10.2711866
node/3459909002,Gwayoko Dispensary,,,doctors,,,,public,,"Gwayoko, Jaradali, Bayo, BO",,,NGA,Nigeria,NG008,Borno,NG008004,Bayo,,,,,Gwayoko Dispensary,Point,11.6500944,10.309967
node/3645308675,Gamadadi Health Centre,,,doctors,,,,public,,"Gamadadi, Gamadadi, Bayo, BO",,,NGA,Nigeria,NG016,Gombe,NG016011,Yamaltu/Deba,,,,,Gamadadi Health Centre,Point,11.5546854,10.3217628
node/3645308674,Gamadadi Comprehensive Health Clinic,,,doctors,,,,public,,"Gamadadi, Gamadadi, Bayo, BO",,,NGA,Nigeria,NG016,Gombe,NG016011,Yamaltu/Deba,,,,,Gamadadi Comprehensive Health Clinic,Point,11.5547169,10.3215138
way/802875792,Biryel General Hospital,,,hospital,,,,public,,"Biryel, Biryel, Bayo, BO",,,NGA,Nigeria,NG008,Borno,NG008004,Bayo,,,,,Biryel General Hospital,Polygon,11.59130198,10.338831359999999
node/3645308676,Maina Baba Dispensary,,,doctors,,,,public,,"Maina Baba, Gamadadi, Bayo, BO",,,NGA,Nigeria,NG016,Gombe,NG016011,Yamaltu/Deba,,,,,Maina Baba Dispensary,Point,11.5803866,10.3408195
node/3459909012,Umaru Hausaju Maternity Health Care,,,doctors,,,,public,,"Umaru Hausaju, Briyal, Bayo, BO",,,NGA,Nigeria,NG008,Borno,NG008004,Bayo,,,,,Umaru Hausaju Maternity Health Care,Point,11.6097991,10.3469758
node/3459908993,Briyel Fsp Clinic,,,doctors,,,,public,,"Briyel, Briyel, Bayo, BO",,,NGA,Nigeria,NG008,Borno,NG008004,Bayo,,,,,Briyel Fsp Clinic,Point,11.609822,10.3469026
node/3459908994,Chekele Dispensary,,,doctors,,,,public,,"Chekele, Briyel, Bayo, BO",,,NGA,Nigeria,NG008,Borno,NG008004,Bayo,,,,,Chekele Dispensary,Point,11.6391422,10.3802838
node/3667918149,Garingado Dispensary,,,doctors,,,,public,,"Garingado, Teli, Bayo, BO",,,NGA,Nigeria,NG008,Borno,NG008004,Bayo,,,,,Garingado Dispensary,Point,11.662401,10.4891668
way/1302513336,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG016,Gombe,NG016001,Akko,,,,,,Polygon,11.17626818,10.2614551
way/220239803,ZUBAIRU BN AUWAM;ZBA clinic,,,hospital,yes,hospital,,,,,,,NGA,Nigeria,NG016,Gombe,NG016001,Akko,,,,,ZUBAIRU BN AUWAM;ZBA clinic,Polygon,11.171216828571428,10.260547128571428
node/3667918148,Fikayel Primary Health Centre,,,doctors,,doctor,,public,,"Fikayel, Fikayel, Bayo, BO",,,NGA,Nigeria,NG016,Gombe,NG016011,Yamaltu/Deba,,,,,Fikayel Primary Health Centre,Point,11.6211925,10.543899
way/840713383,Fikayel Primary Health Centre,,,,yes,clinic,,,,,,,NGA,Nigeria,NG016,Gombe,NG016011,Yamaltu/Deba,,,,,Fikayel Primary Health Centre,Polygon,11.621230776190478,10.543891580952382
node/3667918147,Fikayel Dispensary,,,doctors,,doctor,,public,,"Fikayel, Fikayel, Bayo, BO",,,NGA,Nigeria,NG016,Gombe,NG016011,Yamaltu/Deba,,,,,Fikayel Dispensary,Point,11.6212223,10.5579005
node/3667918153,Limanti Dispensary,,,doctors,,,,public,,"Limanti, Limanti, Bayo, BO",,,NGA,Nigeria,NG008,Borno,NG008004,Bayo,,,,,Limanti Dispensary,Point,11.6619899,10.5706787
node/3667918156,Sabon Gari Dispensary 2,,,doctors,,doctor,,public,,"Sabon Gari, Fikayel, Bayo, BO",,,NGA,Nigeria,NG016,Gombe,NG016011,Yamaltu/Deba,,,,,Sabon Gari Dispensary 2,Point,11.6144523,10.5514806
way/850166014,Primary Health Clinic,,,hospital,,hospital,,state_Primary_HealthCare_Development_Agency,,,,,NGA,Nigeria,NG036,Yobe,NG036008,Gulani,,,,,Primary Health Clinic,Polygon,11.586819340000002,10.61073814
way/838524314,,,,hospital,,hospital,,,,,,,NGA,Nigeria,NG036,Yobe,NG036008,Gulani,,,,,,Polygon,11.64499888,10.65749456
way/850164842,Primary Health Clinic,,,hospital,,hospital,,State_Ministry_Of_Health,,,,,NGA,Nigeria,NG036,Yobe,NG036008,Gulani,,,,,Primary Health Clinic,Polygon,11.568894799999999,10.62942728
node/9701782825,Mutuke Maternity Clinic,,,clinic,,,,,,,,,NGA,Nigeria,NG016,Gombe,NG016005,Funakaye,,,,,Mutuke Maternity Clinic,Point,11.4732599,10.8168697
way/850188911,Health Post,,,hospital,,hospital,,State_Primary_HealthCare_Development_Agency,,,,,NGA,Nigeria,NG036,Yobe,NG036008,Gulani,,,,,Health Post,Polygon,11.54593676,10.91079438
way/850193162,Health Post,,,hospital,,hospital,,State_Primary_HealthCare_Development_Agency,,,,,NGA,Nigeria,NG036,Yobe,NG036008,Gulani,,,,,Health Post,Polygon,11.567119557142858,10.869427242857142
way/850190330,Health Post,,,hospital,,hospital,,State_Primary_HealthCare_Development_Agency,,,,,NGA,Nigeria,NG036,Yobe,NG036008,Gulani,,,,,Health Post,Polygon,11.59973158,10.87679334
way/850191215,Health Post,,,hospital,,hospital,,tate_Primary_HealthCare_Development_Agency,,,,,NGA,Nigeria,NG036,Yobe,NG036008,Gulani,,,,,Health Post,Polygon,11.63419638,10.876310100000001
way/850184821,Primary Health Clinic,,,hospital,,hospital,,State_Primary_HealthCare_Development_Agency,,,,,NGA,Nigeria,NG036,Yobe,NG036008,Gulani,,,,,Primary Health Clinic,Polygon,11.65642678,10.890771879999999
way/850170857,Primary Health Center,,,hospital,,hospital,,public,,,,,NGA,Nigeria,NG036,Yobe,NG036008,Gulani,,,,,Primary Health Center,Polygon,11.615276399999999,10.957474055555556
way/850198288,Health Post,,,hospital,,hospital,,public,,,,,NGA,Nigeria,NG036,Yobe,NG036008,Gulani,,,,,Health Post,Polygon,11.50746388,11.02218542
way/850193902,Health Post,,,hospital,,hospital,,State_Primary_HealthCare_Development_Agency,,,,,NGA,Nigeria,NG036,Yobe,NG036008,Gulani,,,,,Health Post,Polygon,11.560550119999998,11.054161159999998
way/850198691,Health Post,,,hospital,,hospital,,State_Primary_HealthCare_Development_Agency,,,,,NGA,Nigeria,NG036,Yobe,NG036008,Gulani,,,,,Health Post,Polygon,11.65960402,11.071120879999999
node/7847462498,tola jabu health clinic primary,,,,,clinic,,,,,,,NGA,Nigeria,NG016,Gombe,NG016009,Nafada,,,,,tola jabu health clinic primary,Point,11.1361548,10.9007636
node/3059456322,Makafiya Dispensary,,,hospital,,,,public,,"Papa South, Darazo, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005005,Darazo,,,,,Makafiya Dispensary,Point,10.9348249,11.1884837
node/11177647237,primary health care,,,hospital,,,,,,,,,NGA,Nigeria,NG005,Bauchi,NG005005,Darazo,,,,,primary health care,Point,10.5704609,11.0709923
way/808418956,Gabchiyari Health Center,,,hospital,,hospital,,public,,"Gabchiyari, Darazo, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005005,Darazo,,,,,Gabchiyari Health Center,Polygon,10.5994598,11.055052080000001
way/302054983,Duwo Health Center,,,hospital,hospital,hospital,,public,,"Gungura B, Ganjuwa, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005005,Darazo,,,,,Duwo Health Center,Polygon,10.427780199999999,10.84440236
way/809112485,Model Primary Health Care Dewu,,,hospital,,hospital,,public,,"Dewu, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Model Primary Health Care Dewu,Polygon,10.44604424,10.5069637
way/809113483,Bure Health Clinic,,,hospital,,hospital,,public,,"Shongo, Kirfi, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005013,Kirfi,,,,,Bure Health Clinic,Polygon,10.32659236,10.524551939999998
way/809115368,Zalanga Maternity,,,hospital,,hospital,,public,,"Kubi A, Ganjuwa, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005008,Ganjuwa,,,,,Zalanga Maternity,Polygon,10.17587798,10.61603618
way/808427127,Ganjuwa Primary Health Center,,,hospital,,hospital,,public,,"Ganjuwa A, Ganjuwa, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005008,Ganjuwa,,,,,Ganjuwa Primary Health Center,Polygon,10.171145366666666,10.854785266666665
way/794655277,Primary Health Center Beti,,,hospital,,hospital,,public,,"Beti, Misau, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005014,Misau,,,,,Primary Health Center Beti,Polygon,10.4182951,11.292434160000003
way/793882692,Zadawa Maternity,,,hospital,,hospital,,public,,"Zadawa, Misau, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005014,Misau,,,,,Zadawa Maternity,Polygon,10.37049678,11.44600336
way/794288912,Jabalya Dispensary,,,hospital,,hospital,,public,,"Tofu, Misau, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005014,Misau,,,,,Jabalya Dispensary,Polygon,10.41660688,11.43014192
way/794288278,Hardawa Maternity,,,hospital,,hospital,,public,,"Tofu, Misau, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005014,Misau,,,,,Hardawa Maternity,Polygon,10.461851880000001,11.41302064
way/794289360,Jabdo Dispensary,,,hospital,,hospital,,public,,"Jarkasa, Misau, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005014,Misau,,,,,Jabdo Dispensary,Polygon,10.449656383333334,11.453124933333333
way/794290700,Rigar Ganji Primary Health Center,,,hospital,,hospital,,public,,"Gwaram, Misau, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005014,Misau,,,,,Rigar Ganji Primary Health Center,Polygon,10.497430959999999,11.485833679999999
way/794290063,Madachi Dispensary,,,hospital,,hospital,,public,,"Gangai, Katagum, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005012,Katagum,,,,,Madachi Dispensary,Polygon,10.42680846,11.49953022
way/794284434,Chinade Primary Health Center,,,hospital,,hospital,,public,,"Chinade, Katagum, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005012,Katagum,,,,,Chinade Primary Health Center,Polygon,10.42668246,11.519520079999998
way/793800034,Kimari Dispensary,,,hospital,,hospital,,public,,"Zabi, Giade, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005009,Giade,,,,,Kimari Dispensary,Polygon,10.33599114,11.5013209
way/793870018,Model Primary Health Center Zabi,,,hospital,,hospital,,public,,"Zabi, Giade, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005009,Giade,,,,,Model Primary Health Center Zabi,Polygon,10.29673166,11.4981072
way/793869835,Maternity and Child Health Centerealth Center Faguji,,,hospital,,hospital,,public,,"Faguji, Giade, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005009,Giade,,,,,Maternity and Child Health Centerealth Center Faguji,Polygon,10.257010560000001,11.513399459999999
way/793880969,Sabon Sara Primary Health Center,,,hospital,,hospital,,public,,"Sabon Sara A, Giade, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005009,Giade,,,,,Sabon Sara Primary Health Center,Polygon,10.302220199999999,11.43250858
way/793788430,Kafin Hardo Dispensary,,,hospital,,hospital,,public,,"Giade B, Giade, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005009,Giade,,,,,Kafin Hardo Dispensary,Polygon,10.18744242,11.424808760000001
way/793798488,Giade General Hospital,,,hospital,,hospital,,public,,"Giade A, Giade, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005009,Giade,,,,,Giade General Hospital,Polygon,10.211205799999998,11.38879868
way/793787282,Giade Maternity and Child Health Center,,,hospital,,hospital,,public,,"Giade A, Giade, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005009,Giade,,,,,Giade Maternity and Child Health Center,Polygon,10.185685799999998,11.38718828
way/793784260,Doguwa Maternity,,,hospital,,hospital,,public,,"Doguwa, Giade, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005009,Giade,,,,,Doguwa Maternity,Polygon,10.164921733333335,11.385691816666665
way/793783510,Dogiwa Dispensary,,,hospital,,hospital,,public,,"Doguwa, Giade, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005009,Giade,,,,,Dogiwa Dispensary,Polygon,10.1588035,11.3815554
way/793788850,Kargo Dispensary,,,hospital,,hospital,,public,,"Kilbori B, Shira, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005016,Shira,,,,,Kargo Dispensary,Polygon,10.152897639999999,11.48759392
way/301790120,Sorodo A,,,hospital,yes,,,public,,"Tumfafi, Shira, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005016,Shira,,,,,Sorodo A,Polygon,10.220764299999999,11.46735528
way/793787742,Jahuri Dispensary,,,hospital,,hospital,,public,,"Uzum, Giade, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005016,Shira,,,,,Jahuri Dispensary,Polygon,10.18929228,11.504792
way/301670320,Barkeji Dispensary,,,hospital,hospital,hospital,,public,,"Buskuri, Katagum, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005012,Katagum,,,,,Barkeji Dispensary,Polygon,10.290048500000001,11.747905733333333
way/301670268,Jumberi Dispensary,,,hospital,hospital,hospital,,public,,"Madara, Katagum, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005012,Katagum,,,,,Jumberi Dispensary,Polygon,10.40610384,11.81699218
way/301670279,Lariski Dispensary,,,hospital,hospital,hospital,,public,,"Madara, Katagum, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005012,Katagum,,,,,Lariski Dispensary,Polygon,10.483537379999998,11.68155756
way/797474879,Bulkachuwa Matenity/Primary Health Center,,,hospital,,hospital,,public,,"Dagaro, Katagum, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005012,Katagum,,,,,Bulkachuwa Matenity/Primary Health Center,Polygon,10.51192604,11.647294420000001
way/301670294,Walowa Dispensary,,,hospital,hospital,hospital,,public,,"Buskuri, Katagum, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005012,Katagum,,,,,Walowa Dispensary,Polygon,10.361938599999998,11.7055065
way/797490632,Primary Health Center Gambaki,,,hospital,,hospital,,public,,"Bidir, Katagum, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005012,Katagum,,,,,Primary Health Center Gambaki,Polygon,10.36040094,11.5813506
way/301670246,Zirami Dispensary,,,hospital,hospital,hospital,,public,,"Zirami, Giade, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005009,Giade,,,,,Zirami Dispensary,Polygon,10.352619300000002,11.561810340000001
way/301670269,Badderi Dispensary,,,hospital,hospital,hospital,,public,,"Chinade, Katagum, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005012,Katagum,,,,,Badderi Dispensary,Polygon,10.41324548,11.556564340000001
way/301670316,Dagaro Dispensary,,,hospital,hospital,hospital,,public,,"Dagaro, Katagum, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005012,Katagum,,,,,Dagaro Dispensary,Polygon,10.465138277777777,11.579747855555556
way/301670312,Zindi Dispensary,,,hospital,hospital,hospital,,public,,"Gangai, Katagum, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005012,Katagum,,,,,Zindi Dispensary,Polygon,10.489783814285715,11.568010928571429
way/797474878,Yayu Primary Health Center,,,hospital,,hospital,,public,,"Yayu, Katagum, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005012,Katagum,,,,,Yayu Primary Health Center,Polygon,10.55634266,11.5427328
way/301670299,Yayari,,,hospital,hospital,hospital,,public,,"Yame, Damban, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005004,Damban,,,,,Yayari,Polygon,10.63694406,11.57622532
way/301670286,Gwaramawa Dispensary,,,hospital,hospital,hospital,,public,,"Yame, Damban, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005004,Damban,,,,,Gwaramawa Dispensary,Polygon,10.64652038,11.5648539
way/301670297,Wahu Dispensary,,,hospital,hospital,hospital,,public,,"Garuza, Damban, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005004,Damban,,,,,Wahu Dispensary,Polygon,10.6857015,11.606510240000002
way/301670280,Chadi Dispensary,,,hospital,hospital,hospital,,public,,"Garuza, Damban, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005004,Damban,,,,,Chadi Dispensary,Polygon,10.67526964,11.6166064
way/797474877,Yame Model Primary Health Center,,,hospital,,hospital,,public,,"Yame, Damban, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005004,Damban,,,,,Yame Model Primary Health Center,Polygon,10.64699826,11.591917120000002
way/301670324,Fagam Dispensary,,,hospital,hospital,hospital,,public,,"Fagam, Damban, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005004,Damban,,,,,Fagam Dispensary,Polygon,10.625426844444444,11.62837921111111
way/301670321,Town Dispensary,,,hospital,hospital,hospital,,public,,"Dambam B, Damban, Bauchi",,,NGA,Nigeria,NG005,Bauchi,NG005004,Damban,,,,,Town Dispensary,Polygon,10.707962433333334,11.676046388888889
